Ce05_ip21_572qic2127;Ce05_ip21_572aic2122;Ce05_ip21_572nic2085;Ce05_ip21_572tic2120;Ce05_ip21_572zi2602;Ce05_ip21_572zx2881e;Ce05_ip21_572pi2202;Ce05_ip21_572pi2207;Ce05_ip21_572pi2204;Ce05_ip21_572pi2212;Ce05_ip21_572pi2209;Ce05_ip21_572pi2214;Ce05_ip21_572pi2216;Ce05_ip21_572pic2223;Ce05_ip21_572pic2227;Ce05_ip21_572pi2228;Ce05_ip21_572pic2226;Ce05_ip21_572pi2233;Ce05_ip21_572pi2235;Ce05_ip21_572pi2241;Ce05_ip21_572pi2243;Ce05_ip21_572pi2206;Ce05_ip21_572pi2231;Ce05_ip21_572pi2238;Ce05_ip21_572fi2294;Ce05_ip21_572pi2244;Ce05_ip21_572pi2245;Ce05_ip21_572pi2246;Ce05_ip21_572pi2247;Ce05_ip21_572pi2253;Ce05_ip21_572pi2254;Ce05_ip21_572fi2292;Ce05_ip21_572fi2293;Ce05_ip21_572fi2296;Ce05_ip21_572fi2298;Ce05_ip21_572fi2297;Ce05_ip21_572fi2295;Ce05_ip21_572mic2990;Ce05_ip21_572ti2902;Ce05_ip21_572fi2901;Ce05_ip21_572pi2903;Ce05_ip21_572pic2904;Ce05_ip21_572tic2474;Ce05_ip21_572mic2911;Ce05_ip21_572TI2910;Ce05_ip21_572TI2912;Ce05_ip21_572TI2920;Ce05_ip21_572TI2905;Ce05_ip21_572PIC2906;Ce05_ip21_572PI2906;Ce05_l21_622ni572.0.23;Ce05_l21_622ni572.0.24;Ce05_l21_622ai581.0.8
1.200553856;5.104581337;2.847081281;66.01094682;58.12606461;185.0407366;-0.140429581;-2.065578918;-0.241944148;-6.158780976;-4.614721831;-7.637877024;-8.2592054;-15.11870639;-20.03691631;-24.78050266;-17.92244665;-26.95070293;-30.39114982;-36.73199749;-19.96095371;-16.79304928;-8.539310374;-33.29200201;306.1144264;-50.56345881;-51.11201328;-33.29683069;-17.9224951;-38.68776829;-53.34175275;495.0268433;790.915661;329.8197509;522.862841;391.8271893;800.7382687;96.88100655;165.6060979;19.94684692;367.7086134;327.717522;163.9297745;237.6512274;77.09563151;106.5342191;84.4782567;139.6564834;-104.456884;-103.8121864;31.10000038;52.59999847;587
1.200543169;5.106359974;2.846303619;65.98434073;58.12696997;185.0000729;-0.140180338;-2.065821778;-0.24193572;-6.159798884;-4.616977743;-7.636970821;-8.24394679;-14.83883961;-19.93814236;-24.77164421;-17.84067622;-26.92156069;-30.35869572;-36.70349697;-19.89325717;-16.79199797;-8.540964201;-33.18419179;303.4959126;-50.54136187;-51.02837869;-33.2676117;-17.86557366;-38.68546965;-53.29958117;495.6992926;793.6991731;331.9626015;520.9000746;385.0644399;799.0619038;96.78033534;165.4580559;19.89976167;368.2146064;328.7346044;163.7290635;239.924555;77.14795131;106.5598806;84.57713117;139.6548824;-104.2503156;-104.4707312;31.10000038;52.59999847;587
1.200532483;5.108138611;2.845525958;65.96300944;58.12787533;184.9688999;-0.139931095;-2.066064639;-0.241927293;-6.160816791;-4.619233655;-7.636064617;-8.227960019;-14.81117346;-20.00191593;-24.83266835;-17.94107566;-26.94943862;-30.42443046;-36.74941672;-19.9522147;-16.79094667;-8.542618029;-33.26286644;305.3421469;-50.57865996;-51.21800169;-33.32536631;-17.88278501;-38.71898686;-53.29524943;496.8797869;797.1208006;330.5328955;520.3566135;388.0178342;802.4846422;96.95475517;165.2152441;19.9838298;365.0283313;327.8618199;163.6667912;236.1579102;77.24317008;106.595296;84.62714694;139.6538818;-103.919572;-104.1344017;31.10000038;52.59999847;587
1.200521796;5.109917248;2.844748296;65.95195976;58.12878069;184.908353;-0.139681852;-2.0663075;-0.241918866;-6.161834699;-4.621489567;-7.635153202;-8.264786133;-15.08330223;-19.99083608;-24.77504993;-18.06431267;-27.06699021;-30.4284175;-36.73530076;-19.89418802;-16.78989537;-8.544271856;-33.25933531;303.954853;-50.58532533;-51.10151161;-33.30548249;-17.91106434;-38.65700951;-53.29358091;494.2510121;795.1083542;327.1476629;513.6395;386.3663604;798.8676081;97.14255208;165.0055987;20.02121526;364.1539637;328.2859274;163.6047165;236.7618697;77.33060018;106.4907621;84.77629796;139.6513741;-104.2579022;-103.9196275;31.10000038;52.59999847;587
1.200511109;5.111695885;2.843970635;65.99560438;58.12968606;184.9609886;-0.139432609;-2.066550361;-0.241910439;-6.162852606;-4.623745479;-7.633629591;-8.261706409;-15.19902008;-19.99018196;-24.72100402;-18.06984769;-26.87797344;-30.31409293;-36.66475373;-19.94637162;-16.78885304;-8.545925683;-33.18911679;305.4917541;-50.38582369;-51.23839603;-33.32393557;-17.86702059;-38.70499346;-53.31144661;496.3676528;793.9593982;330.2549326;522.9595085;391.1276573;802.0115601;97.06411757;164.8197521;20.18020285;364.5735105;329.7320748;163.3485345;240.4115385;77.39221089;106.4849425;84.79685935;139.6070568;-103.0953262;-103.4897423;31.10000038;52.59999847;587
1.200500422;5.113474522;2.843192973;65.9783498;58.13059142;184.898367;-0.139183366;-2.066793222;-0.241902012;-6.163870514;-4.626001391;-7.631686094;-8.226477703;-15.05760846;-20.01808034;-24.75406298;-18.02782294;-26.92377757;-30.38419014;-36.70804064;-19.89165932;-16.78890749;-8.547579511;-33.24888001;303.5298718;-50.69911301;-50.95676669;-33.28238532;-17.86193761;-38.68919041;-53.29551771;495.1086958;794.6114859;331.4925455;525.2346075;395.4755127;810.0532075;97.10661387;164.5959176;19.89333797;363.564872;329.2166905;163.2442265;238.325048;77.49403288;106.4825376;84.86125095;139.6159026;-103.7889059;-103.8062496;31.10000038;52.59999847;587
1.200489736;5.115494071;2.842415312;66.0909442;58.13149678;184.9069841;-0.138934123;-2.067036083;-0.241893584;-6.151915494;-4.628257303;-7.629742597;-8.242480049;-14.83233257;-20.00785835;-24.77196672;-17.97579602;-26.82572078;-30.32987997;-36.70746392;-19.85846052;-16.78971972;-8.549233338;-33.18769052;304.098649;-50.51779742;-51.13490519;-33.2604545;-17.85391527;-38.65246344;-53.23819461;495.9396225;792.3721464;330.4027929;525.5767679;396.3326878;797.2979956;97.05107613;164.3688561;20.04083423;362.0570174;328.5559239;163.0687663;238.8947624;77.56101353;106.4852313;84.91008175;139.6254391;-104.38068;-104.3053292;31.10000038;52.59999847;587
1.200479049;5.118077931;2.84163765;66.10343796;58.13240214;184.918714;-0.13868488;-2.067278205;-0.241885157;-6.113335833;-4.630513215;-7.6277991;-8.249645222;-14.86097073;-19.99051147;-24.75972452;-17.99649503;-26.9391354;-30.41248015;-36.74797435;-19.87098503;-16.79053194;-8.544013752;-33.24142721;302.2465975;-50.52816659;-51.11615121;-33.3494271;-17.91123628;-38.7003809;-53.32421855;496.1455477;793.7236757;331.5044288;520.9248927;388.2832779;801.3295018;96.97382256;164.1743789;20.04397019;361.4858391;329.3789393;162.8487584;235.7487385;77.57645971;106.4618516;85.02041738;139.6349756;-103.9952862;-104.3994469;31.10000038;52.59999847;587
1.200468362;5.120685145;2.840859989;65.95486257;58.13315359;184.8802569;-0.138435637;-2.067505267;-0.241878249;-6.12357962;-4.632769127;-7.625855603;-8.243974505;-14.98000675;-20.0169999;-24.77515683;-18.16362479;-26.98434445;-30.42850624;-36.75849497;-19.91140842;-16.79134417;-8.529762269;-33.29847748;303.9940826;-50.67975938;-51.03265106;-33.3141379;-17.89459961;-38.63682479;-53.27470976;495.1146754;779.6433828;331.0744639;517.2505048;398.9911973;800.1104112;96.95259229;163.9462644;20.10913795;360.5252464;328.7998055;162.7346468;238.0766015;77.65074763;106.4591766;85.08647073;139.644548;-104.0949396;-103.9028298;31.10000038;52.59999847;587
1.200457675;5.12329236;2.840082327;66.01060139;58.11192157;184.9297181;-0.13818735;-2.06772639;-0.241902779;-6.141816614;-4.635025039;-7.623912106;-8.261211736;-15.03692359;-20.00386693;-24.74552951;-18.08559125;-26.91096405;-30.4034251;-36.71572327;-19.9102402;-16.79215639;-8.521873196;-33.24143459;302.2000344;-50.5633125;-51.09498991;-33.32043789;-17.89709825;-38.68611313;-53.28744542;496.270942;788.7132828;330.5659803;520.1505507;395.9429689;802.5476537;96.89610217;163.7615801;20.17642441;361.4817056;329.7059475;162.4312796;238.215565;77.73843906;106.4151235;85.18048898;139.6591088;-104.1380149;-104.1214484;31.10000038;52.59999847;587
1.200446989;5.125899575;2.839304666;66.03111938;58.09294679;184.9479169;-0.138074153;-2.067947513;-0.241939805;-6.166738556;-4.637280951;-7.621968609;-8.256219408;-15.0722541;-20.01932986;-24.7566406;-18.11887409;-26.89856766;-30.40812499;-36.72370498;-19.9042491;-16.79296862;-8.529217137;-33.27191879;301.9017367;-50.48085667;-51.00437894;-33.28808417;-17.91915;-38.73390702;-53.28253823;492.9325012;792.3765965;327.0156972;525.0876639;387.843939;796.6728171;96.84513013;163.5935143;20.19491385;364.319656;332.084447;162.3194307;239.6939171;77.79244978;106.4024452;85.23266068;139.6771989;-103.6761381;-103.7761779;31.10000038;52.59999847;587
1.200436302;5.12850679;2.838583492;66.02115878;58.11587742;184.9610238;-0.138056789;-2.068168636;-0.24197683;-6.156662776;-4.639536863;-7.620025112;-8.235290335;-15.05326975;-20.00780964;-24.76304453;-18.0984553;-26.85666296;-30.39319903;-36.73481412;-19.93072017;-16.79378084;-8.537213741;-33.2550997;301.2444678;-50.65484792;-51.09997028;-33.30364649;-17.89853424;-38.71891038;-53.35314092;493.7087885;791.8850706;330.0027508;516.9023107;390.2083828;802.4299156;96.8390841;163.4115416;20.05818108;365.1620655;332.4522862;162.0793576;237.9308948;77.80484879;106.4174252;85.26023958;139.7147564;-104.1757752;-104.7919057;31.10000038;52.59999847;587
1.200425615;5.131114004;2.838336721;66.02738012;58.08796424;185.0453227;-0.138039426;-2.06838976;-0.242013856;-6.126787317;-4.641792775;-7.618081615;-8.275496501;-15.12528684;-20.09770283;-24.78287092;-18.09989686;-26.91163769;-30.41649904;-36.76541943;-19.93038695;-16.79459307;-8.542719443;-33.29850959;303.1748737;-50.55132694;-51.13424514;-33.34187756;-17.93623484;-38.75982528;-53.32864237;496.5178601;794.135417;330.9059207;524.0732628;389.586068;793.7489544;96.85179561;163.23715;20.0078467;365.7287566;332.2695976;162.0189323;238.5101037;77.88827285;106.4825519;85.36713647;139.7630969;-103.8629522;-103.9309906;31.10000038;52.59999847;587
1.200414928;5.133721219;2.838196925;66.01529344;58.09154898;185.0625239;-0.138022063;-2.068610883;-0.242050882;-6.149330053;-4.644048688;-7.616138119;-8.229458742;-15.0288496;-20.0309401;-24.77427864;-17.96959695;-26.90232303;-30.38290372;-36.74903297;-19.90227218;-16.79540529;-8.54219079;-33.2751521;305.5458455;-50.68761937;-50.92375079;-33.33182208;-17.83713133;-38.72170245;-53.36482852;495.6017704;790.0504968;327.1356557;522.8642521;403.2236043;797.2930318;96.86450713;163.0627584;19.93183323;366.86351;332.3869339;161.7802204;238.851297;77.90140593;106.5014421;85.39494973;139.7901643;-104.134904;-103.0448359;31.10000038;52.59999847;587
1.200404242;5.136328434;2.838057129;65.98079247;58.11795168;185.1148387;-0.138004699;-2.068832006;-0.242087907;-6.166497868;-4.6463046;-7.614194622;-8.250170968;-14.88852871;-20.00387145;-24.78422555;-17.8575685;-26.93351458;-30.40652094;-36.74885481;-19.90165302;-16.79621752;-8.541393112;-33.2790949;303.0899865;-50.37455073;-51.18413533;-33.31813824;-17.86206901;-38.62804157;-53.25340941;493.9552495;792.8391546;326.4895011;519.1712327;399.5978458;796.2883815;96.88764439;162.8883991;19.95959378;367.8893401;332.290336;161.5424356;239.8886462;77.93764612;106.3764571;85.41261219;139.8306053;-103.9620182;-103.5316721;31.10000038;52.59999847;587
1.200393555;5.138935649;2.837917333;65.98142803;58.10975616;185.1499171;-0.137987336;-2.069053129;-0.242124933;-6.177305441;-4.648276696;-7.612251125;-8.25240932;-14.89058057;-19.98711593;-24.7991941;-18.01773323;-26.79743703;-30.36691507;-36.71594155;-19.9248038;-16.79702974;-8.540606569;-33.23284736;300.5479075;-50.76268946;-51.02328192;-33.32140293;-17.87229419;-38.70746596;-53.35422213;496.4545784;787.0758338;329.7985701;525.9576213;394.9721817;798.6492074;97.05139991;162.6993079;19.72262335;367.4934576;331.6412556;161.2876907;240.6848611;77.97998821;106.4864247;85.47502348;139.8549218;-103.9132961;-104.0446918;31.10000038;52.59999847;587
1.200382868;5.141542864;2.837777537;66.03035347;58.11028172;185.1392065;-0.137969973;-2.069274253;-0.242161959;-6.187634469;-4.649548635;-7.610307628;-8.239950026;-14.89939326;-19.98147593;-24.80030989;-17.98385318;-26.8722804;-30.39079698;-36.71147411;-19.92611132;-16.79784197;-8.541821679;-33.24858141;301.6175261;-50.530038;-51.12926347;-33.29070263;-17.93117564;-38.69733695;-53.23960195;496.0723214;785.429375;327.6428697;514.0830973;394.4264574;805.8490575;97.16477536;162.5372579;19.82604835;367.6864022;330.5221103;161.0939037;235.7208588;78.02102963;106.5028248;85.5371836;139.8283673;-103.8155137;-103.4684775;31.10000038;52.59999847;587
1.200372182;5.144150078;2.837637741;65.98858723;58.10358712;185.0946718;-0.137952609;-2.069495376;-0.242198985;-6.149456896;-4.65078812;-7.608364131;-8.227490733;-14.98044873;-20.03892721;-24.76660876;-17.98974662;-26.84994504;-30.3848334;-36.72481741;-19.86913296;-16.79865419;-8.543513228;-33.24089329;303.2442243;-50.68072286;-50.8936846;-33.28379495;-17.8834452;-38.64494402;-53.29414412;495.0010866;790.8366035;328.288897;526.4905718;392.8688103;792.7897636;97.27390721;162.4020867;19.86973186;367.5930568;331.0681167;160.8452804;239.4558305;78.05857387;106.4945659;85.60480131;139.8108901;-103.2797361;-103.6836237;31.10000038;52.59999847;587
1.200361495;5.146757293;2.837497945;65.97603173;58.1143249;185.056032;-0.137935246;-2.069716499;-0.24223601;-6.147498553;-4.652027606;-7.606420634;-8.22172393;-15.11263887;-20.01646799;-24.6992522;-18.13047046;-26.90833331;-30.36358853;-36.69480579;-19.90404077;-16.79946642;-8.514306635;-33.19550413;302.234822;-50.5820018;-51.05189539;-33.26048859;-17.86728739;-38.58167315;-53.23579305;492.8452426;775.1442622;321.3317971;517.6517378;390.9685504;799.5491293;97.25316261;162.2177515;20.02532892;366.2001852;330.2533104;160.8517933;241.9916434;78.10777693;106.580339;85.52523352;139.8061579;-98.10442057;-97.95452534;31.10000038;52.59999847;587
1.200350808;5.149364508;2.837358149;65.98354948;58.11571586;185.0524475;-0.137917883;-2.069937622;-0.242273036;-6.150423545;-4.653267091;-7.604477137;-8.244444151;-15.08146019;-19.97630916;-24.68237801;-17.96802401;-26.92426142;-30.38094966;-36.73807295;-19.92627772;-16.80027865;-8.525706654;-33.21625532;299.3689559;-50.59658569;-51.07704844;-33.24962234;-17.89526145;-38.64410837;-53.25297457;490.1141421;789.380431;321.0829776;518.7907869;373.7104181;799.6489248;97.21386521;162.0809165;19.9957941;367.0681838;331.7094216;160.4817085;250.4598676;78.13212392;106.7928314;84.71190533;139.8014257;-94.3183065;-94.28843845;31.10000038;52.59999847;587
1.200340121;5.151971723;2.837218353;66.02542863;58.11489273;185.0263992;-0.137900519;-2.070158746;-0.242310062;-6.153348536;-4.654506577;-7.60253364;-8.261205141;-15.07430222;-20.02308142;-24.69865091;-18.02126718;-26.86371874;-30.37300474;-36.7511307;-19.92567156;-16.80109087;-8.526365134;-33.27910202;302.3686115;-50.85732464;-50.80373015;-33.23091869;-17.89311273;-38.64915988;-53.27948733;490.6898966;789.5888584;321.919101;513.0505809;386.3381819;800.723648;97.24110018;161.9463358;20.00299405;366.725106;330.7531707;160.5127952;249.8532256;78.22853835;107.0995892;82.66640753;139.7966936;-90.98502131;-90.53390572;31.10000038;52.59999847;587
1.200329435;5.154578937;2.837078557;66.13693184;58.1140696;184.9607219;-0.137883156;-2.070379869;-0.242347087;-6.156273528;-4.655746062;-7.600590143;-8.257108707;-15.01193656;-20.06247107;-24.71422778;-17.91786655;-26.91993686;-30.41036357;-36.76879395;-19.87075879;-16.8019031;-8.527023614;-33.29458932;301.6006792;-50.78895181;-50.98905606;-33.27868962;-17.90087099;-38.60322614;-53.27543932;489.5297999;780.0547506;322.0315999;513.8787101;380.3744688;798.1799693;97.32752153;161.8032756;19.84030362;366.1671983;330.317178;160.3793985;247.304067;78.22502038;107.042904;79.8025688;139.7919614;-91.80110662;-92.72178344;31.10000038;52.59999847;587
1.200318748;5.157186152;2.836938761;66.08978181;58.11324648;184.9668848;-0.137865793;-2.070600992;-0.242384113;-6.15919852;-4.656985548;-7.598646646;-8.247179496;-14.8765438;-19.94577342;-24.6812543;-17.90426953;-26.89248638;-30.34485504;-36.74290657;-19.84165737;-16.80271532;-8.527682094;-33.25130528;302.2618248;-50.62954126;-50.85588067;-33.24234623;-17.89360591;-38.53560051;-53.14429511;492.1691845;791.1325988;320.977035;510.5045094;383.9912592;801.4303936;97.3043488;161.6648576;20.02701759;366.5481609;330.2434601;160.2979396;245.4640299;78.23792632;106.9240024;77.52525531;139.7747732;-91.46031993;-90.71275052;31.10000038;52.59999847;587
1.200308061;5.159793367;2.836798965;66.03365921;58.11242335;184.9094034;-0.137848429;-2.070822115;-0.242421139;-6.180500509;-4.658225033;-7.596703149;-8.250435475;-14.93057812;-20.00052222;-24.69592489;-17.87775352;-26.85096793;-30.34605204;-36.74848464;-19.88819369;-16.80352755;-8.523093313;-33.24321894;301.8513643;-50.75850205;-51.12610188;-33.22199966;-17.8910997;-38.52375795;-53.26175917;490.4426719;783.1924777;320.3020164;517.0690237;382.9784003;795.5875345;97.28577375;161.6147909;19.99286325;367.9484571;331.9920552;160.1625403;241.6430745;77.89905949;106.695099;75.80797144;139.7779328;-90.06965778;-89.84744825;31.10000038;52.59999847;587
1.200297374;5.162400582;2.836659169;66.04709426;58.11160022;184.8860833;-0.137831066;-2.071043239;-0.242458164;-6.139823197;-4.659464519;-7.594759652;-8.248209205;-14.9070778;-20.02570341;-24.69817982;-17.96162981;-26.85000892;-30.35087274;-36.73162087;-19.89254682;-16.80433977;-8.547779133;-33.23334715;301.0450912;-50.46221557;-51.18429831;-33.21777949;-17.88231477;-38.5412175;-53.16316667;490.1825711;791.070503;320.3858701;510.9875982;379.1306226;799.4305637;97.27359813;161.4976161;19.72955077;365.2939291;329.9144094;160.0682489;244.8054524;76.90782324;106.5929738;74.61673201;139.8149022;-88.49504796;-88.80123244;31.10000038;52.59999847;587
1.200306289;5.162999147;2.836519373;66.07127148;58.11077709;184.9083197;-0.137813703;-2.071264362;-0.24249519;-6.152443255;-4.660704004;-7.591553503;-8.245255331;-15.10499266;-20.01925851;-24.69337462;-17.9230813;-26.91239948;-30.33246679;-36.745335;-19.91992923;-16.805152;-8.536279388;-33.24065178;301.3768255;-50.6261645;-50.95249387;-33.2052445;-17.8975974;-38.54681389;-53.22755459;490.194081;787.7929887;321.9305882;518.414948;386.4662768;805.693458;97.24008149;161.3717946;19.95695032;364.6992752;329.2513379;159.9667017;247.1118366;75.48034317;106.6564105;74.00981043;139.8052814;-89.10244924;-91.52511895;31.10000038;52.59999847;587
1.200344182;5.160652988;2.836379577;66.03642178;58.10995397;184.8971261;-0.137796339;-2.071485485;-0.242532216;-6.169570327;-4.66194349;-7.582434191;-8.219398135;-15.15170304;-20.02868065;-24.63773937;-17.96604736;-26.87216442;-30.36582126;-36.74268934;-19.9243542;-16.80596422;-8.522824984;-33.2735938;303.7287859;-50.33259791;-51.17237459;-33.22165585;-17.89024609;-38.55586398;-53.17058594;492.7297898;789.7448325;323.0546488;520.7440197;394.4997005;795.5823985;97.17736646;161.2982523;19.97674608;363.7593074;329.6048192;159.8602336;244.473658;74.08205752;106.6406358;73.80720609;139.7717693;-92.75312271;-93.40433719;31.10000038;52.59999847;587
1.20038234;5.158281046;2.836239781;66.02294556;58.10913084;184.8869605;-0.137778976;-2.071706608;-0.242569242;-6.163467937;-4.663182975;-7.57256266;-8.262904402;-15.13345685;-19.96551764;-24.70584646;-18.13864067;-26.83560975;-30.35124959;-36.76358848;-19.87627672;-16.80677645;-8.542701131;-33.27129014;302.3457905;-50.52892393;-51.12882364;-33.25557316;-17.88341147;-38.65034305;-53.26128387;493.8808588;789.3481973;324.6914028;515.212072;377.2937396;799.5423454;97.14047222;161.2082492;20.01546436;363.2143658;329.4457641;159.8882837;241.6105942;72.96345596;106.6191827;74.05249232;139.7583857;-98.69368299;-98.77667276;31.10000038;52.59999847;587
1.200420498;5.155909104;2.836099985;66.00570517;58.10830771;184.9515645;-0.137761613;-2.071927732;-0.242606267;-6.170718088;-4.664422461;-7.562691129;-8.224611814;-14.99241278;-20.05355221;-24.75703793;-17.93252403;-26.90814017;-30.37341132;-36.77061898;-19.87420717;-16.80758867;-8.543328012;-33.28474884;304.9215293;-50.63691198;-50.99035604;-33.24880535;-17.87064418;-38.60325518;-53.29603411;494.261954;790.8310283;328.4766277;526.846615;387.7627298;795.6792523;97.17689347;161.2206962;20.12882132;365.5031321;331.3145873;159.8412446;237.8260124;72.15608011;106.5799891;74.49134529;139.7687379;-101.3955073;-101.4056366;31.10000038;52.59999847;587
1.200458656;5.153537162;2.835960189;66.02631873;58.10748458;184.914343;-0.137744249;-2.072148855;-0.242643293;-6.157614812;-4.665661946;-7.553366501;-8.232685174;-14.86011044;-20.00769894;-24.79786642;-17.92002424;-26.81042089;-30.31693237;-36.72817887;-19.89429001;-16.8084009;-8.543954892;-33.22124166;303.1014026;-50.20821342;-51.20534481;-33.28274549;-17.85607355;-38.54609236;-53.24272255;494.9627639;790.2848129;329.0626676;516.2666577;403.233884;796.8359105;97.22873855;161.1941756;20.02455527;365.954982;332.2579417;159.805527;238.8043309;71.67444397;106.5286682;75.22837918;139.7849695;-102.5588459;-101.2444876;31.10000038;52.59999847;587
1.200496814;5.15116522;2.835820393;66.05723218;58.10666146;184.997304;-0.137726886;-2.072369978;-0.242680319;-6.115465849;-4.666901432;-7.5585538;-8.2327443;-14.87694396;-20.00526374;-24.80529069;-17.88554774;-26.90496031;-30.36357172;-36.76803282;-19.92249536;-16.80921312;-8.544581773;-33.25034763;304.6012021;-50.36123889;-51.07700015;-33.29760613;-17.86879029;-38.74215622;-53.30222636;495.42981;794.6172184;324.7595326;526.2061989;390.1513014;797.3299865;97.20785474;161.1432415;19.97810541;366.9705747;331.9058027;159.6919455;238.5805836;71.47605897;106.4981842;76.01992422;139.803966;-103.0105725;-103.1495968;31.10000038;52.59999847;587
1.200534971;5.148793278;2.835680597;66.17659839;58.10583833;185.0439686;-0.137709523;-2.072591101;-0.242717344;-6.168037409;-4.668140917;-7.570192582;-8.216791961;-15.11017137;-19.99514217;-24.7935152;-18.00549825;-26.93006441;-30.35363842;-36.75565972;-19.91111599;-16.81002535;-8.545208653;-33.25033553;303.5063962;-50.7015324;-51.18277992;-33.28102362;-17.87351184;-38.66566201;-53.30373426;496.4513244;794.021937;331.3293003;532.0577429;399.5229035;799.7794093;97.15255099;161.1483679;20.0721342;370.2414241;333.2680108;159.6943878;239.1151764;71.56778168;106.483626;76.92159718;139.8303907;-103.3117426;-102.6576995;31.10000038;52.59999847;587
1.200573129;5.146421336;2.835540801;66.18566386;58.1050152;185.0593278;-0.137692159;-2.072812225;-0.24275437;-6.151745449;-4.669380403;-7.583657021;-8.227477885;-15.1784378;-20.09321352;-24.73397315;-18.03729008;-26.96873603;-30.39056485;-36.7722148;-19.87917354;-16.81083758;-8.545835534;-33.29782424;302.4061576;-50.34753404;-51.11971593;-33.26741677;-17.9023911;-38.75947328;-53.30207556;496.216402;793.6806188;329.0561538;520.3595984;396.514413;797.9119479;97.12769937;161.1539996;19.89965079;373.8354191;333.8309688;159.549799;237.2016688;71.81494481;106.4896235;77.63746714;139.8729106;-102.6771891;-102.716253;31.10000038;52.59999847;587
1.200611287;5.144049394;2.835401005;66.10321729;58.10419208;185.1086141;-0.137674796;-2.073033348;-0.242791396;-6.163628372;-4.670619888;-7.602039071;-8.232520548;-15.03069521;-20.06337024;-24.76099491;-17.98580048;-27.01159008;-30.38161495;-36.78647527;-19.89710269;-16.8116498;-8.546462414;-33.31964372;305.6555861;-50.62141472;-51.08102328;-33.28797292;-17.92776179;-38.75083807;-53.28464504;495.7694129;788.7708215;329.4366166;526.450968;403.5388778;798.554793;97.1434439;161.1596313;19.84873288;376.1091188;334.1820831;159.5444055;240.0882168;72.20521811;106.5323374;78.4362646;139.9028352;-102.8443899;-101.4734981;31.10000038;52.59999847;587
1.200649445;5.141677452;2.835261209;66.17464801;58.10336895;185.0883159;-0.137657433;-2.073254471;-0.242828422;-6.198500264;-4.671859374;-7.620625391;-8.242711161;-14.90742492;-20.03704542;-24.74987333;-17.92155281;-26.95726645;-30.41515797;-36.78898386;-19.89700446;-16.81180156;-8.547089295;-33.3246266;304.4404589;-50.68637382;-51.07497609;-33.34923557;-17.86562756;-38.60131734;-53.2624313;497.4226337;789.1874142;330.9258856;519.3478572;394.9097591;800.4415949;97.04651601;161.188547;19.79434507;380.987896;335.6706587;159.5186114;238.476213;72.61301537;106.576776;79.00350782;139.9341015;-103.3118182;-102.8006112;31.10000038;52.59999847;587
1.200687603;5.139305511;2.835121413;66.16375751;58.10254582;185.0967997;-0.137640069;-2.073475594;-0.242865447;-6.207343132;-4.673098859;-7.637301668;-8.239039271;-14.91649822;-19.98236714;-24.74546668;-17.99526573;-26.9017538;-30.38977036;-36.76300428;-19.94162589;-16.79538769;-8.547716175;-33.2932664;306.3549778;-50.86454284;-50.89414634;-33.28707306;-17.89582985;-38.7239696;-53.26115155;496.3260089;790.624664;325.7890893;523.4591969;389.81593;800.1030842;97.03451976;161.2529757;19.6752943;385.5340767;335.8910039;159.3263998;235.8268627;72.99320339;106.5227706;79.55710532;139.9998986;-103.509299;-103.3958675;31.10000038;52.59999847;587
1.200725761;5.136933569;2.834981617;66.20282086;58.10172269;185.1329969;-0.137622706;-2.073696718;-0.242902473;-6.212901886;-4.674279249;-7.653108127;-8.23536738;-14.90999015;-20.0016572;-24.73308637;-17.99419186;-26.83807069;-30.38419237;-36.72522463;-19.91343695;-16.79062372;-8.548343056;-33.27198275;304.9035452;-50.55626782;-51.03287346;-33.31171406;-17.85671455;-38.65730349;-53.27107743;495.2557889;790.6698554;330.15045;521.8814849;390.5323086;795.4799357;97.01681726;161.3671854;19.58895326;394.3876903;337.6309743;159.233829;237.7382115;73.45623493;106.4970684;80.16042334;140.0375188;-103.5078721;-103.7489051;31.10000038;52.59999847;587
1.200763919;5.134561627;2.834841821;66.29102764;58.10089957;185.059711;-0.137605343;-2.073893824;-0.242939499;-6.178848728;-4.674864279;-7.658070472;-8.23169549;-14.89874578;-19.94923856;-24.75092496;-17.95273981;-27.00265264;-30.43242029;-36.77054411;-19.93963154;-16.79105242;-8.548969936;-33.28302964;305.6345719;-50.62568311;-51.15803344;-33.34403861;-17.90923669;-38.77274924;-53.33607248;495.4363583;794.8844696;327.3132389;522.8136673;389.4112069;796.2843336;96.89972154;161.49378;19.16763286;398.3104907;336.0734518;159.2890626;238.1143878;73.86685299;106.5667158;80.65003717;140.1034033;-103.8424824;-103.9298146;31.10000038;52.59999847;587
1.200802076;5.132189685;2.834702025;66.24376629;58.10007644;185.0468534;-0.137587979;-2.073847786;-0.24297693;-6.168487669;-4.675295009;-7.646178512;-8.228023599;-15.03214642;-19.9766562;-24.68366806;-17.98669539;-26.87675681;-30.31828099;-36.71421697;-19.92184297;-16.79148112;-8.549576284;-33.24493424;308.8761173;-50.47526896;-51.24635248;-33.34737555;-17.90501042;-38.87471549;-53.3888864;494.9912839;794.1088453;329.4727682;529.0576862;392.8506601;799.6305227;96.9940466;161.5234762;19.28114458;401.7932496;335.9558323;159.1251891;241.1911935;74.23258398;106.5546247;81.11846409;140.1049458;-103.124307;-103.2727086;31.10000038;52.59999847;587
